fy,sheet,row,code,account_code,list_no,seq,ward_col,work_name,project_cost_rs,provision_rs,prabhag_list,prabhag_nums,n_prabhag,prabhag_primary,prabhag_sub,ward_col_num,ward_col_sub
2024-25,A_List,1489,CE20E101/F1-51,CE20E101,F1,51,,कर्वेनगर सहवास सोसायटी रस्त्यावरील बराटे चौक ते भुजबळ बंगलो पावसाळी लाईन टाकणे,,4500000.0,[],[],0,,,,
2024-25,A_List,1490,CE20E101/F1-52,CE20E101,F1,52,,खडी मशीन चौक ते येवलेवाडी येथे पावसाळी लाईन विकसित करणे,,7000000.0,[],[],0,,,,
2024-25,A_List,1491,CE20E101/F1-53,CE20E101,F1,53,,कसबा विश्रामबागवाडा क्षेत्रिय कार्यालय अंतर्गत पावसाचे पाणी साठण्याच्या ठिकाणी पावसाळी लाईन टाकणे,,10000000.0,[],[],0,,,,
2024-25,A_List,1494,CE20E101/F1-21,CE20E101,F1,21,,"पुणे शहरातील वारंवार पूरसदृष्य परिस्थिती निर्माण होणाऱ्या ठिकाणी पावसाळी पाण्याचा निचरा करणेकरिता पावसाळी लाईन टाकणे, नाला सुधारणा कामे करणे, कल्व्हर्ट बांधणे व तद्‌नुषंगिक कामे करणे (टप्पा क्र.3 उर्वरित कामे)",,30000000.0,[],[],0,,,,
2024-25,A_List,1495,CE20E101/F1-37,CE20E101,F1,37,,"पुणे शहरातील कोथरूड बेसिन, औंध बेसिन, बावधन पाषाण बेसिन, मंगळवार पेठ बेसिन, शनिवार पेठ बेसिन, दत्तनगर बेसिन,हिंगणे बेसिन, वडगाव बु. बेसिन,, कोंढवा बेसिन या ठिकाणी पावसाळी पाण्याच्या व्यवस्थापनासाठी नाला सुधारणा कामे करणे, कल्व्हर्टस बांधणे, पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे. तसेच त्यानुसार वरील सर्व कामांची पाच वर्षासाठी देखभाल दुरुस्ती विषयक कामे करणे (भाग १) (टप्पा क्र. २)",,160000000.0,[],[],0,,,,
2024-25,A_List,1496,CE20E101/F1-27,CE20E101,F1,27,,मंगळवार पेठ येथील माणिक नाल्यावरील श्रमिकनगर मधील कल्व्हर्ट पाडून नवीन बांधणे.,,5000000.0,[],[],0,,,,
2025-26,listA,1696,CE20E101/F1-61,CE20E101,F1,61,,पुणे मनपा मध्ये नव्याने समाविष्ट २३ गावांसाठी वारंवार पूरपरिस्थिती निर्माण होणाऱ्या ठिकाणी पावसाळी व्यवस्थापनाची कामे करणे या कामासाठी तज्ञ सल्लागार नियुक्त करणे,,20000000.0,[],[],0,,,,
2025-26,listA,1697,CE20E101/F1-62,CE20E101,F1,62,,झोन क्र.१ अंतर्गत पूर परिस्थितीच्या अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,20000000.0,[],[],0,,,,
2025-26,listA,1698,CE20E101/F1-63,CE20E101,F1,63,,झोन क्र.२ अंतर्गत पूर परिस्थितीच्या अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,20000000.0,[],[],0,,,,
2025-26,listA,1699,CE20E101/F1-64,CE20E101,F1,64,,झोन क्र.३ अंतर्गत पूर परिस्थितीच्या अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,20000000.0,[],[],0,,,,
2025-26,listA,1700,CE20E101/F1-65,CE20E101,F1,65,,"झोन क्र.४ अंतर्गत पूर परिस्थितीच्या अनुषंगाने मुंढवा चौक,एस.एम जोशी कॉलेज,आणासाहेब मगर कॉलेज,वाडकर मळा,सय्यद नगर रेलवे गेट,राविदर्शन चौक,वैभव टॉकीज,करकरे उद्यान,काळे पडळ रस्ता,ससाणे नगर कॅनॉल जवळ येथे पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे",,10000000.0,[],[],0,,,,
2025-26,listA,1701,CE20E101/F1-66,CE20E101,F1,66,,"झोन क्र.४ अंतर्गत पूर परिस्थितीच्या अनुषंगाने श्रद्धानगर, गोकुळ होटल, चामुंडा स्वीट्स मार्ट जवळ, येवलेवाडी, कात्रज कोंढवा रोड एस.बी.आय बँक जवळ, जाधव नगर,वरखडे नगर, राजस सोसायटी कमानी जवळ येथे पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे",,10000000.0,[],[],0,,,,
2025-26,listA,1702,CE20E101/F1-67,CE20E101,F1,67,,"झोन क्र.५ मधील बिबवेवाडी क्षेत्रीय कार्यालया अंतर्गत व भवानी पेठ क्षेत्रीय कार्यालया अंतर्गत पावसाळा कालावधी मध्ये पावसाळी लाईन चे तातडीचे दुरुस्ती विषयक व तदनुषंगिक कामे करणे.(सेवन लव्हज चौक,चंद्रकांत गॅरज,नेहरू रस्ता,वखार महामंडळ,दुगड चौक,पोकळे वस्ती,प्रेम नगर वसाहत,स्वारगेट चौक ,राष्ट्र भूषण चौक,खडकमाळ आळी परिसर,चंदन स्वीट्स,टिंबर मार्केट,देवजी बाबा मंदिर चौक व परिसर,पासोड्या विठोबा मंदिर रस्ता,फडके हौद,महात्मा फुले वाडा,स्वारगेट डेपो,बागवे कमान ते सेवन लव्हज चौक परिसर,एडी कॅम्प चौक ते निशाद टॉकीज ,हमजे खान चौक)",,10000000.0,[],[],0,,,,
2025-26,listA,1703,CE20E101/F1-68,CE20E101,F1,68,,"झोन क्र.५ मधील कसबा-विश्रामबागवाडा क्षेत्रीय कार्यालया अंतर्गत पावसाळा कालावधी मध्ये पावसाळी लाईन चे तातडीचे दुरुस्ती विषयक व तदनुषंगिक कामे करणे.(अलका चौक,मांगीरबाबा चौक,केळकर रस्ता,शनिपार चौक व परिसर,टिळक रोड व मराठा चेम्बर्स परिसर,सणस मैदान परिसर,जुना बझार,कसबा पेठ,मित्र मंडळ चौक,राजेंद्रनगर,सेवा मित्र मंडळ चौक ,पवळे चौक ,सदानंदनगर व श्रमिकनगर परिसर,मंगळवार पेठ परिसर)",,10000000.0,[],[],0,,,,
2025-26,listA,1704,CE20E101/F1-69,CE20E101,F1,69,,झोन क्र.१ मधील नवीन समविष्ट गावामधील पूर परिस्थिती अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,15000000.0,[],[],0,,,,
2025-26,listA,1705,CE20E101/F1-70,CE20E101,F1,70,,झोन क्र.२ मधील नवीन समविष्ट गावामधील पूर परिस्थिती अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,15000000.0,[],[],0,,,,
2025-26,listA,1706,CE20E101/F1-71,CE20E101,F1,71,,झोन क्र.३ मधील नवीन समविष्ट गावामधील पूर परिस्थिती अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,15000000.0,[],[],0,,,,
2025-26,listA,1707,CE20E101/F1-72,CE20E101,F1,72,,झोन क्र.४ मधील नवीन समविष्ट गावामधील पूर परिस्थिती अनुषंगाने पावसाळी लाईन व कल्व्हर्ट संबंधित कामे करणे,,15000000.0,[],[],0,,,,
2025-26,listA,1708,CE20E101/F1-73,CE20E101,F1,73,,"पुणे शहरातील विश्रांतवाडी बेसिन, मेंटल हॉस्पिटल बेसिन, येरवडा बेसिन, हडपसर बेसिन, शिवाजीनगर बेसिन बाणेर बेसिन,कोथरूड बेसिन व वडगाव बेसिन या ठिकाणी पावसाळी पाण्याच्या व्यवस्थापनासाठी नालासुधारणा कामे करणे, कल्व्हर्टस बांधणे, पावसाळी लाईन टाकणे व तनुषंगिक कामे करणे या ठिकाणी पावसाळी पाण्याच्या व्यवस्थापनासाठी नाला सुधारणा कामे करणे, कल्व्हर्टस बांधणे, पावसाळी लाईन, टाकणे व तदनुषंगिक कामे करणे. तसेच त्यानुसार वरील सर्व कामाची पाच वर्षासाठी देखभाल दुरुस्ती विषयक कामे करणे टप्पा २ (भाग २)",,230000000.0,[],[],0,,,,
2025-26,listA,1709,CE20E101/F1-74,CE20E101,F1,74,,प्र.क्र.१३ नवसह्याद्री सोसायटी व परिसरात पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे,,2500000.0,"[(13, None)]",[13],1,13.0,,,
2025-26,listA,1710,CE20E101/F1-75,CE20E101,F1,75,,प्र.क्र. ११ प्रभागातील विविध रस्त्यांवरील पावसाळी चेंबर व पावसाळी लाईन दुरुस्त करणे तसेच चेंबर समपातळीत करणे,,2500000.0,"[(11, None)]",[11],1,11.0,,,
2025-26,listA,1711,CE20E101/F1-76,CE20E101,F1,76,,पर्वती मतदार संघातील निर्मल पार्क ते चव्हाण नगर पावसाळी लाईन टाकणे,,5000000.0,[],[],0,,,,
2025-26,listA,1712,CE20E101/F1-77,CE20E101,F1,77,,"प्र.क्र. १२ मध्ये बधाई चौक ते भेलकेनगर येथे रस्त्याच्या दोन्ही बाजूने पावसाळी लाईन टाकणे व रस्ता काँक्रीटीकरण करणे,",,5000000.0,"[(12, None)]",[12],1,12.0,,,
2025-26,listA,1713,CE20E101/F1-78,CE20E101,F1,78,,"प्र.क्र. १९ भवानी पेठ, बालाजी मंदिर नेहरू रोड व इतर परिसरातील पावसाळी जाळ्या साफसफाई करणे व आवश्यक त्या ठिकाणी नवीन जाळ्या बसविणे",,1000000.0,"[(19, None)]",[19],1,19.0,,,
2025-26,listA,1714,CE20E101/F1-79,CE20E101,F1,79,,प्र.क्र. २८ सिजीएस हॉस्पिटल मुकुंद नगर मागील बाजूस पावसाळी लाईन टाकणे,,1000000.0,"[(28, None)]",[28],1,28.0,,,
2025-26,listA,1715,CE20E101/F1-80,CE20E101,F1,80,,"स्वामी समर्थ सोसायटी, कॅनल रोड, सह्याद्री शाळेजवळ वारजे, पुणे येथे पावसाळी लाईन टाकणे",,2500000.0,[],[],0,,,,
