year,block,sr,prabhag_list,ward_office,*DEPT*,roads_W2,electric_W1,buildings_W4,slum_W5,water_W6,sewerage_W7,total_lakh
2018-19,CitizensNonPlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,42.0,25.0,19.0,66.0,5.0,43.0,200.0
2018-19,CitizensNonPlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,91.0,15.0,19.0,20.0,0.0,51.0,196.0
2018-19,CitizensNonPlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,42.0,32.0,19.0,0.0,3.0,10.5,106.5
2018-19,CitizensNonPlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,65.0,45.0,0.0,79.0,5.0,106.0,300.0
2018-19,CitizensNonPlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,29.0,33.0,7.0,40.0,0.0,50.0,159.0
2018-19,CitizensNonPlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,74.0,0.0,15.0,5.0,0.0,15.0,109.0
2018-19,CitizensNonPlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,89.0,20.0,10.0,14.0,13.0,65.0,211.0
2018-19,CitizensNonPlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,86.0,35.0,0.0,0.0,0.0,79.0,200.0
2018-19,CitizensNonPlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,110.0,25.0,77.0,58.0,5.0,25.0,300.0
2018-19,CitizensNonPlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,75.0,25.0,25.0,83.0,22.0,70.0,300.0
2018-19,CitizensNonPlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,50.0,5.0,35.0,35.0,5.0,70.0,200.0
2019-20,WardOfficePlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,65.0,15.0,7.5,0.0,0.0,17.5,105.0
2019-20,WardOfficePlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,28.5,14.0,16.5,10.0,2.5,0.0,71.5
2019-20,WardOfficePlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,72.5,0.0,9.5,2.5,0.0,12.5,97.0
2019-20,WardOfficePlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,100.0,5.0,10.0,5.0,0.0,50.0,170.0
2019-20,WardOfficePlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,155.0,0.0,5.0,5.0,0.0,72.5,237.5
2019-20,WardOfficePlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,92.5,32.5,30.0,22.5,0.0,122.5,300.0
2019-20,WardOfficePlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficePlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,40.0,55.0,12.5,0.0,5.0,132.5,245.0
2019-20,WardOfficeNonPlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,150.0,40.0,80.0,22.5,20.0,137.5,450.0
2019-20,WardOfficeNonPlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,150.0,47.5,103.5,40.0,0.0,109.0,450.0
2019-20,WardOfficeNonPlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,83.5,25.0,56.0,60.5,0.0,75.0,300.0
2019-20,WardOfficeNonPlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,68.5,35.0,66.5,53.0,0.0,77.0,300.0
2019-20,WardOfficeNonPlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,72.5,10.0,40.0,90.0,0.0,87.5,300.0
2019-20,WardOfficeNonPlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,150.0,10.0,55.0,55.0,0.0,75.0,345.0
2019-20,WardOfficeNonPlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,148.25,36.5,70.25,17.75,7.0,98.75,378.5
2019-20,WardOfficeNonPlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,152.5,44.0,82.5,51.0,0.0,120.0,450.0
2019-20,WardOfficeNonPlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,82.5,90.5,40.0,80.0,0.0,60.0,353.0
2019-20,WardOfficeNonPlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,97.5,17.5,80.0,45.0,0.0,40.0,280.0
2019-20,WardOfficeNonPlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,35.0,50.0,42.5,10.0,0.0,37.5,175.0
2019-20,WardOfficeNonPlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,WardOfficeNonPlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,120.0,30.0,125.0,62.5,0.0,112.5,450.0
2019-20,WardOfficeNonPlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,146.5,64.0,42.5,49.5,15.0,132.5,450.0
2019-20,WardOfficeNonPlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,62.5,32.5,25.0,5.0,12.5,30.0,167.5
2019-20,CitizensPlan,1,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,2,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,3,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,4,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,5,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,6,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,36,,18.0,5.0,0.0,0.0,22.0,81.0,126.0
2019-20,CitizensPlan,7,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,11,,15.0,10.5,0.0,4.0,4.0,44.5,78.0
2019-20,CitizensPlan,8,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,9,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,24,,10.0,15.0,23.0,0.0,27.0,99.0,174.0
2019-20,CitizensPlan,10,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,77,,18.0,15.0,10.0,30.0,17.0,167.0,257.0
2019-20,CitizensPlan,11,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,83,,25.0,10.0,2.0,0.0,35.0,155.0,227.0
2019-20,CitizensPlan,12,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,13,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,14,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,CitizensPlan,15,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,32,,3.0,23.0,5.0,5.0,5.0,73.0,114.0
2019-20,CitizensNonPlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,100.0,40.0,35.0,30.0,15.0,80.0,300.0
2019-20,CitizensNonPlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,90.0,32.0,69.0,34.0,5.0,70.0,300.0
2019-20,CitizensNonPlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,47.0,36.0,23.0,50.0,12.0,32.0,200.0
2019-20,CitizensNonPlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,95.0,40.0,35.0,25.0,0.0,5.0,200.0
2019-20,CitizensNonPlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,40.0,35.0,40.0,10.0,5.0,70.0,200.0
2019-20,CitizensNonPlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,102.0,8.0,18.0,34.0,0.0,57.0,219.0
2019-20,CitizensNonPlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,55.5,27.0,33.0,15.0,0.0,125.0,255.5
2019-20,CitizensNonPlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,172.0,30.0,20.0,25.0,10.0,43.0,300.0
2019-20,CitizensNonPlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,85.0,18.0,23.0,14.0,0.0,61.0,201.0
2019-20,CitizensNonPlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,72.0,13.0,10.0,10.0,5.0,23.0,133.0
2019-20,CitizensNonPlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,5.0,15.0,20.0,0.0,40.0,80.0
2019-20,CitizensNonPlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,100.0,15.0,17.0,5.0,0.0,63.0,200.0
2019-20,CitizensNonPlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,73.0,45.0,73.0,61.0,7.0,41.0,300.0
2019-20,CitizensNonPlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,81.0,16.0,23.0,73.0,9.0,98.0,300.0
2019-20,CitizensNonPlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,55.0,5.0,70.0,10.0,0.0,62.0,202.0
2020-21,WardOfficePlan,1,"3, 4, 5",नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,116.5,26.0,27.5,7.5,0.0,122.5,300.0
2020-21,WardOfficePlan,2,"1, 2, 6",येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,3,"5, 20, 21",ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,4,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,5,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,6,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,24.5,0.0,33.5,11.0,0.0,0.0,69.0
2020-21,WardOfficePlan,7,"35, 39, 40",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,77.0,23.5,26.5,18.5,0.0,20.0,165.5
2020-21,WardOfficePlan,8,"30, 33, 34",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,9,"13, 31, 32",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,42.0,22.5,27.0,12.5,0.0,17.5,121.5
2020-21,WardOfficePlan,10,"22, 23, 26",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,12.5,0.0,10.0,5.0,0.0,15.0,42.5
2020-21,WardOfficePlan,11,"24, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,65.0,27.5,35.0,0.0,0.0,65.0,192.5
2020-21,WardOfficePlan,12,"38, 41",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,13,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,14,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,WardOfficePlan,15,"28, 36, 37",बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,27.5,45.0,10.0,25.0,0.0,60.0,167.5
2020-21,WardOfficePlan,16,42,नव्याने समाविष्ट झालेली गावे एकूण बेरीज,,5.0,2.5,0.0,0.0,0.0,1.5,9.0
2020-21,WardOfficeNonPlan,1,"3, 4, 5",नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,24.38,5.88,39.38,37.5,0.0,42.88,150.02
2020-21,WardOfficeNonPlan,2,"1, 2, 6",येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,111.0,45.5,91.5,57.5,0.0,144.5,450.0
2020-21,WardOfficeNonPlan,3,"5, 20, 21",ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,77.5,27.5,67.5,97.5,0.0,30.0,300.0
2020-21,WardOfficeNonPlan,4,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,73.5,50.0,64.5,52.0,0.0,60.0,300.0
2020-21,WardOfficeNonPlan,5,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,70.0,40.0,20.0,67.5,0.0,102.5,300.0
2020-21,WardOfficeNonPlan,6,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,112.5,32.5,60.0,93.5,0.0,82.5,381.0
2020-21,WardOfficeNonPlan,7,"35, 39, 40",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,93.0,41.5,40.5,21.5,0.0,88.0,284.5
2020-21,WardOfficeNonPlan,8,"30, 33, 34",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,131.0,60.0,44.0,35.0,0.0,180.0,450.0
2020-21,WardOfficeNonPlan,9,"13, 31, 32",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,111.5,78.5,20.0,35.0,0.0,83.5,328.5
2020-21,WardOfficeNonPlan,10,"22, 23, 26",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,197.5,15.0,35.0,25.0,0.0,135.0,407.5
2020-21,WardOfficeNonPlan,11,"24, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,70.0,0.0,57.5,0.0,0.0,92.5,220.0
2020-21,WardOfficeNonPlan,12,"38, 41",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,97.5,40.0,42.5,10.0,0.0,110.0,300.0
2020-21,WardOfficeNonPlan,13,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,127.5,15.0,82.5,90.0,0.0,135.0,450.0
2020-21,WardOfficeNonPlan,14,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,80.0,60.0,127.5,80.0,0.0,102.5,450.0
2020-21,WardOfficeNonPlan,15,"28, 36, 37",बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,75.0,40.0,20.0,37.5,0.0,72.5,245.0
2020-21,WardOfficeNonPlan,16,42,नव्याने समाविष्ट झालेली गावे एकूण बेरीज,,13.5,2.0,14.5,0.0,0.0,45.0,75.0
2020-21,CitizensPlan,1,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,2,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,3,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,4,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,5,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,6,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,31,,10.0,3.0,3.0,15.0,0.0,62.0,93.0
2020-21,CitizensPlan,7,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,47,,25.0,10.0,4.0,0.0,14.0,100.0,153.0
2020-21,CitizensPlan,8,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,9,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,42.5,,15.0,40.0,47.5,0.0,24.0,169.0,295.5
2020-21,CitizensPlan,10,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,5,,5.0,0.0,0.0,0.0,15.0,25.0,45.0
2020-21,CitizensPlan,11,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,72,,2.0,38.0,0.0,20.0,28.0,160.0,248.0
2020-21,CitizensPlan,12,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,35,,25.0,5.0,5.0,0.0,30.0,100.0,165.0
2020-21,CitizensPlan,13,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,14,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensPlan,15,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,60,,10.0,40.0,0.0,10.0,50.0,170.0,280.0
2020-21,CitizensPlan,16,नव्याने समाविष्ट झालेली गावे एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,CitizensNonPlan,1,"3, 4, 5",नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,109.0,75.0,39.0,5.0,10.0,52.0,290.0
2020-21,CitizensNonPlan,2,"1, 2, 6",येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,90.0,40.0,55.0,40.0,0.0,75.0,300.0
2020-21,CitizensNonPlan,3,"5, 20, 21",ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,52.5,17.5,40.0,50.0,10.0,30.0,200.0
2020-21,CitizensNonPlan,4,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,68.0,24.0,52.0,24.0,0.0,32.0,200.0
2020-21,CitizensNonPlan,5,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,23.0,49.0,5.0,60.0,19.0,44.0,200.0
2020-21,CitizensNonPlan,6,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,92.5,1.0,25.5,29.0,15.0,75.0,238.0
2020-21,CitizensNonPlan,7,"35, 39, 40",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,53.0,3.0,25.0,22.0,0.0,97.0,200.0
2020-21,CitizensNonPlan,8,"30, 33, 34",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,170.0,40.0,15.0,10.0,10.0,55.0,300.0
2020-21,CitizensNonPlan,9,"13, 31, 32",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,43.0,40.0,9.0,10.0,0.0,29.0,131.0
2020-21,CitizensNonPlan,10,"22, 23, 26",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,95.0,25.0,50.0,5.0,10.0,90.0,275.0
2020-21,CitizensNonPlan,11,"24, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,33.0,5.0,14.0,0.0,7.0,51.0,110.0
2020-21,CitizensNonPlan,12,"38, 41",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,51.0,15.0,4.0,0.0,0.0,30.0,100.0
2020-21,CitizensNonPlan,13,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,91.0,23.0,64.0,55.0,0.0,67.0,300.0
2020-21,CitizensNonPlan,14,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,75.0,25.0,25.0,83.0,22.0,70.0,300.0
2020-21,CitizensNonPlan,15,"28, 36, 37",बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,10.0,0.0,30.0,30.0,0.0,35.0,105.0
2020-21,CitizensNonPlan,16,42,नव्याने समाविष्ट झालेली गावे एकूण बेरीज,,0.0,4.0,8.0,0.0,0.0,14.0,26.0
2021-22,WardOfficePlan,1,"3, 4, 5",नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,45.0,50.0,25.0,0.0,0.0,30.0,150.0
2021-22,WardOfficePlan,2,"1, 2, 6",येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,3,"20, 21",ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,4,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,5,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,6,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,10.0,10.0,10.0,0.0,0.0,0.0,30.0
2021-22,WardOfficePlan,7,"35, 39, 40",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,23.5,2.5,38.5,0.0,2.5,10.0,77.0
2021-22,WardOfficePlan,8,"30, 33, 34",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,171.45,32.5,60.05,60.0,0.0,126.0,450.0
2021-22,WardOfficePlan,9,"13, 31, 32",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,5.0,0.0,17.5,22.5,0.0,7.5,52.5
2021-22,WardOfficePlan,10,"22, 23, 26",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,76.5,5.0,25.0,0.0,0.0,30.0,136.5
2021-22,WardOfficePlan,11,"24, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,69.0,40.0,10.0,0.0,0.0,22.5,141.5
2021-22,WardOfficePlan,12,"38, 41",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,42.5,59.5,0.0,0.0,0.0,25.0,127.0
2021-22,WardOfficePlan,13,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,14,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,WardOfficePlan,15,"28, 36, 37",बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,25.0,20.0,0.0,0.0,0.0,105.0,150.0
2021-22,WardOfficePlan,16,42,नव्याने समाविष्ट झालेली गावे एकूण बेरीज,,7.5,5.0,15.0,0.0,0.0,10.0,37.5
2021-22,WardOfficeNonPlan,1,"3, 4, 5",नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,125.0,100.0,12.5,0.0,0.0,62.5,300.0
2021-22,WardOfficeNonPlan,2,"1, 2, 6",येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,140.0,37.5,74.0,47.5,0.0,151.0,450.0
2021-22,WardOfficeNonPlan,3,"20, 21",ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,82.5,20.0,42.5,87.5,2.5,65.0,300.0
2021-22,WardOfficeNonPlan,4,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,60.0,60.0,60.0,60.0,0.0,60.0,300.0
2021-22,WardOfficeNonPlan,5,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,67.5,45.0,56.0,64.0,0.0,67.5,300.0
2021-22,WardOfficeNonPlan,6,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,132.0,20.5,87.5,97.5,0.0,82.5,420.0
2021-22,WardOfficeNonPlan,7,"35, 39, 40",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,145.5,39.5,20.5,46.0,2.5,119.0,373.0
2021-22,WardOfficeNonPlan,8,"30, 33, 34",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
